Producto,Categoría del Producto,Precio,Costo de envío,Fecha de Compra,Vendedor,Lugar de Compra,Calificación,Método de pago,Cantidad de cuotas,lat,lon
Silla de oficina,Muebles,482900.0,25900.0,27/05/2022,Izabela de León,Cali,1,Cupón,1,3.43722,-76.5225
Juego de mesa,Juguetes,258400.0,14800.0,13/10/2020,Camila Rivera,Bogotá,5,Nequi,1,4.60971,-74.08175
Modelado predictivo,Libros,65600.0,1700.0,05/12/2021,Lucas Olivera,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Set de ollas,Artículos para el hogar,146300.0,6000.0,09/11/2020,Beatriz Morales,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,17800.0,0.0,30/12/2021,Lucas Olivera,Pereira,5,Tarjeta de crédito,1,4.81333,-75.69611
Dinosaurio Rex,Juguetes,20700.0,5900.0,11/02/2020,Juan Fernandez,Medellín,5,Tarjeta de crédito,8,6.25184,-75.56359
Muñeca bebé,Juguetes,46700.0,0.0,10/04/2021,Pedro Gomez,Medellín,2,Tarjeta de crédito,2,6.25184,-75.56359
Armario,Muebles,485100.0,24000.0,09/03/2020,Lucas Olivera,Bogotá,1,Tarjeta de crédito,7,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2966100.0,156100.0,30/06/2020,Juan Fernandez,Bogotá,2,Tarjeta de crédito,3,4.60971,-74.08175
Dashboards con Power BI,Libros,30200.0,0.0,11/01/2023,Rafael Acosta,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Bloques de construcción,Juguetes,37400.0,4400.0,18/10/2021,Mariana Herrera,Bogotá,5,Nequi,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,22100.0,1800.0,15/07/2020,Beatriz Morales,Bogotá,1,Tarjeta de crédito,1,4.60971,-74.08175
Batería,Instrumentos musicales,1002300.0,51600.0,17/07/2022,Maria Alfonso,Pereira,5,Tarjeta de crédito,4,4.81333,-75.69611
Ciencia de datos con Python,Libros,68600.0,8300.0,09/08/2021,Mariana Herrera,Bucaramanga,5,Tarjeta de crédito,1,7.12539,-73.1198
Silla de oficina,Muebles,230200.0,12900.0,12/10/2021,Juan Fernandez,Bogotá,4,Nequi,1,4.60971,-74.08175
Impresora,Electrónicos,285700.0,15600.0,17/07/2022,Izabela de León,Medellín,4,Tarjeta de crédito,1,6.25184,-75.56359
Cama box,Muebles,509400.0,25300.0,06/03/2020,Lucas Olivera,Medellín,1,Tarjeta de crédito,5,6.25184,-75.56359
Vaso térmico,Deportes y diversión,57400.0,3300.0,20/04/2021,Juan Fernandez,Bogotá,5,Nequi,1,4.60971,-74.08175
Sofá reclinable,Muebles,702500.0,37900.0,02/04/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Carrito de control remoto,Juguetes,63600.0,3800.0,25/06/2021,Izabela de León,Pereira,5,Tarjeta de crédito,2,4.81333,-75.69611
Sofá reclinable,Muebles,695500.0,37200.0,27/05/2020,Ángel Rodriguez,Barranquilla,4,Tarjeta de crédito,10,10.96854,-74.78132
Cama king,Muebles,599300.0,32100.0,23/01/2021,Maria Alfonso,Pereira,5,Nequi,1,4.81333,-75.69611
Sillón,Muebles,221700.0,12000.0,24/11/2020,Izabela de León,Bogotá,4,Tarjeta de crédito,24,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,23000.0,1600.0,16/03/2022,Mariana Herrera,Bogotá,4,Tarjeta de débito,1,4.60971,-74.08175
Ciencia de datos con Python,Libros,49100.0,2800.0,17/03/2023,Juliana Costa,Santa Marta,4,Tarjeta de crédito,1,11.24079,-74.19904
Mesa de centro,Muebles,224000.0,12100.0,24/04/2020,Beatriz Morales,Barranquilla,5,Nequi,1,10.96854,-74.78132
Cama box,Muebles,503000.0,25000.0,14/07/2021,Camila Rivera,Cali,2,Tarjeta de crédito,2,3.43722,-76.5225
Smart TV,Electrónicos,1155800.0,59700.0,11/08/2021,Maria Alfonso,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Iphone 15,Electrónicos,2194500.0,115000.0,09/09/2022,Juliana Costa,Cúcuta,5,Tarjeta de crédito,1,7.89391,-72.50782
Guitarra eléctrica,Instrumentos musicales,635700.0,32000.0,09/01/2023,Pedro Gomez,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Smart TV,Electrónicos,1175600.0,60800.0,29/04/2022,Lucas Olivera,Riohacha,4,Nequi,1,11.54444,-72.90722
Impresora,Electrónicos,321900.0,17400.0,26/05/2022,Ángel Rodriguez,Bogotá,5,Nequi,1,4.60971,-74.08175
Iniciando en programación,Libros,55600.0,3200.0,21/05/2021,Felipe Santos,Cali,5,Nequi,1,3.43722,-76.5225
Cama box,Muebles,335700.0,18300.0,06/08/2021,Blanca Ramirez,Barranquilla,4,Tarjeta de crédito,1,10.96854,-74.78132
Guitarra acústica,Instrumentos musicales,391000.0,21200.0,07/01/2021,Pedro Gomez,Medellín,1,Cupón,1,6.25184,-75.56359
Cubo mágico 8x8,Juguetes,14900.0,1000.0,26/02/2021,Camila Rivera,Pereira,5,Nequi,1,4.81333,-75.69611
Bloques de construcción,Juguetes,43100.0,0.0,02/04/2022,Rafael Acosta,Cali,4,Tarjeta de crédito,2,3.43722,-76.5225
Bloques de construcción,Juguetes,26700.0,0.0,21/06/2020,Juan Fernandez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Mesa de noche,Muebles,241600.0,11100.0,05/04/2021,Lucas Olivera,Pereira,4,Nequi,1,4.81333,-75.69611
Dashboards con Power BI,Libros,31100.0,2200.0,08/02/2020,Lucas Olivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Set de ollas,Artículos para el hogar,222700.0,10000.0,14/05/2021,Beatriz Morales,Medellín,1,Tarjeta de crédito,10,6.25184,-75.56359
Balón de voleibol,Deportes y diversión,56400.0,3400.0,26/03/2020,Juan Fernandez,Bogotá,2,Tarjeta de crédito,1,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,30100.0,1800.0,18/02/2022,Pedro Gomez,Pereira,5,Nequi,1,4.81333,-75.69611
Mochila,Deportes y diversión,88700.0,5400.0,27/12/2021,Ángel Rodriguez,Pasto,5,Tarjeta de crédito,4,1.21361,-77.28111
Lavavajillas,Electrodomésticos,1487600.0,77400.0,04/02/2020,Felipe Santos,Medellín,1,Tarjeta de crédito,2,6.25184,-75.56359
Ajedrez de madera,Juguetes,22700.0,6000.0,16/11/2021,Mariana Herrera,Medellín,4,Nequi,1,6.25184,-75.56359
Bloques de construcción,Juguetes,34100.0,0.0,15/05/2022,Izabela de León,Medellín,5,Cupón,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,23600.0,1700.0,20/04/2021,Felipe Santos,Barranquilla,4,Tarjeta de crédito,6,10.96854,-74.78132
Guitarra eléctrica,Instrumentos musicales,885700.0,45300.0,11/06/2022,Ángel Rodriguez,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversión,12600.0,900.0,22/11/2022,Rafael Acosta,Medellín,3,Tarjeta de crédito,1,6.25184,-75.56359
Microondas,Electrodomésticos,817300.0,43700.0,28/07/2022,Maria Alfonso,Medellín,5,Tarjeta de crédito,5,6.25184,-75.56359
Smart TV,Electrónicos,1483600.0,79400.0,27/01/2020,Izabela de León,Villavicencio,4,Tarjeta de crédito,10,4.142,-73.62664
Sofá reclinable,Muebles,645800.0,37700.0,10/04/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Bloques de construcción,Juguetes,38800.0,2300.0,12/01/2021,Blanca Ramirez,Medellín,5,Tarjeta de crédito,2,6.25184,-75.56359
Impresora,Electrónicos,271600.0,19100.0,16/06/2021,Ángel Rodriguez,Medellín,4,Tarjeta de crédito,3,6.25184,-75.56359
Cama box,Muebles,562000.0,28100.0,07/04/2022,Mariana Herrera,Bogotá,4,Tarjeta de crédito,5,4.60971,-74.08175
Impresora,Electrónicos,266400.0,12400.0,27/03/2022,Felipe Santos,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Dashboards con Power BI,Libros,41600.0,0.0,13/08/2021,Pedro Gomez,Bogotá,3,Cupón,1,4.60971,-74.08175
Guitarra acústica,Instrumentos musicales,388300.0,18900.0,24/01/2020,Santiago Silva,Medellín,5,Tarjeta de crédito,10,6.25184,-75.56359
Tablet ABXY,Electrónicos,686500.0,34700.0,20/11/2022,Camila Rivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1352900.0,70200.0,25/07/2020,Mariana Herrera,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Mesa de comedor,Muebles,367100.0,20300.0,30/09/2022,Maria Alfonso,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Asistente virtual,Electrónicos,122900.0,6800.0,03/12/2021,Pedro Gomez,Medellín,5,Tarjeta de crédito,4,6.25184,-75.56359
Iphone 15,Electrónicos,2452900.0,136500.0,30/03/2022,Felipe Santos,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Sofá reclinable,Muebles,731400.0,37100.0,06/04/2022,Rafael Acosta,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Carrito de control remoto,Juguetes,60200.0,3400.0,13/03/2020,Maria Alfonso,Bogotá,2,Tarjeta de crédito,4,4.60971,-74.08175
Balón de voleibol,Deportes y diversión,53200.0,1000.0,25/01/2020,Lucas Olivera,Bogotá,3,Cupón,1,4.60971,-74.08175
Bloques de construcción,Juguetes,28100.0,0.0,14/06/2020,Lucas Olivera,Bogotá,3,Tarjeta de crédito,10,4.60971,-74.08175
Bicicleta,Deportes y diversión,299300.0,18300.0,11/06/2020,Camila Rivera,Cali,3,Tarjeta de crédito,2,3.43722,-76.5225
Auriculares,Electrónicos,98300.0,5600.0,02/06/2022,Rafael Acosta,Medellín,5,Tarjeta de crédito,8,6.25184,-75.56359
Guitarra eléctrica,Instrumentos musicales,795800.0,43000.0,27/06/2021,Blanca Ramirez,Medellín,5,Tarjeta de crédito,8,6.25184,-75.56359
Batería,Instrumentos musicales,445200.0,24100.0,11/08/2022,Rafael Acosta,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Pandereta,Instrumentos musicales,33000.0,0.0,17/08/2020,Juan Fernandez,Pasto,5,Tarjeta de crédito,8,1.21361,-77.28111
Mesa de noche,Muebles,284500.0,13300.0,09/01/2021,Beatriz Morales,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Juego de mesa,Juguetes,181000.0,10200.0,19/11/2021,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cama box,Muebles,427100.0,20900.0,28/04/2021,Camila Rivera,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Silla de oficina,Muebles,282900.0,13300.0,15/06/2022,Juliana Costa,Bogotá,4,Nequi,1,4.60971,-74.08175
Armario,Muebles,463300.0,22900.0,13/12/2021,Santiago Silva,Santa Marta,5,Tarjeta de crédito,3,11.24079,-74.19904
Balón de baloncesto,Deportes y diversión,47300.0,0.0,27/04/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Vaso térmico,Deportes y diversión,53600.0,1000.0,20/11/2020,Rafael Acosta,Bogotá,5,Cupón,1,4.60971,-74.08175
Cubertería,Artículos para el hogar,46500.0,0.0,21/12/2020,Pedro Gomez,Pereira,4,Tarjeta de crédito,6,4.81333,-75.69611
Olla de presión,Artículos para el hogar,94800.0,5300.0,14/09/2020,Rafael Acosta,Neiva,5,Tarjeta de crédito,3,2.9273,-75.28189
Auriculares con micrófono,Electrónicos,139800.0,16100.0,25/12/2022,Beatriz Morales,Bogotá,5,Nequi,1,4.60971,-74.08175
Tablet ABXY,Electrónicos,1231700.0,63800.0,01/05/2022,Lucas Olivera,Bogotá,4,Tarjeta de crédito,6,4.60971,-74.08175
Asistente virtual,Electrónicos,182900.0,7900.0,15/08/2020,Camila Rivera,Cúcuta,5,Tarjeta de crédito,2,7.89391,-72.50782
Ajedrez de madera,Juguetes,34400.0,6500.0,18/09/2022,Juliana Costa,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Mesa de centro,Muebles,144900.0,7900.0,21/05/2022,Felipe Santos,Cartagena,5,Tarjeta de crédito,3,10.39972,-75.51444
Secadora de ropa,Electrodomésticos,1021100.0,52600.0,11/09/2020,Ángel Rodriguez,Medellín,1,Tarjeta de crédito,10,6.25184,-75.56359
Mesa de centro,Muebles,142800.0,8000.0,28/10/2022,Maria Alfonso,Cali,5,Tarjeta de crédito,6,3.43722,-76.5225
Bicicleta,Deportes y diversión,683100.0,36900.0,25/02/2020,Rafael Acosta,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Guitarra eléctrica,Instrumentos musicales,732200.0,39400.0,28/08/2021,Juliana Costa,Medellín,5,Tarjeta de crédito,3,6.25184,-75.56359
Lavavajillas,Electrodomésticos,1187600.0,63500.0,01/11/2020,Juliana Costa,Cali,5,Tarjeta de crédito,10,3.43722,-76.5225
Estufa,Electrodomésticos,1017200.0,58800.0,23/02/2021,Blanca Ramirez,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Batería,Instrumentos musicales,530700.0,28900.0,17/11/2020,Camila Rivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Silla de oficina,Muebles,471000.0,28400.0,04/06/2021,Mariana Herrera,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Mesa de noche,Muebles,281700.0,13200.0,01/11/2020,Santiago Silva,Riohacha,1,Tarjeta de crédito,10,11.54444,-72.90722
Lavavajillas,Electrodomésticos,1126000.0,64700.0,04/02/2020,Blanca Ramirez,Cali,5,Tarjeta de crédito,10,3.43722,-76.5225
Set de vasos,Artículos para el hogar,32300.0,0.0,25/12/2020,Felipe Santos,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Microondas,Electrodomésticos,563500.0,30200.0,06/09/2022,Juliana Costa,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Olla de presión,Artículos para el hogar,53200.0,5200.0,06/03/2020,Lucas Olivera,Bogotá,4,Nequi,1,4.60971,-74.08175
Refrigerador,Electrodomésticos,1913400.0,102100.0,08/04/2020,Camila Rivera,Cali,5,Nequi,1,3.43722,-76.5225
Juego de mesa,Juguetes,214400.0,9600.0,20/09/2021,Izabela de León,Leticia,5,Nequi,1,-4.21528,-69.94056
Dinosaurio Rex,Juguetes,20300.0,6700.0,20/11/2021,Juan Fernandez,Medellín,5,Nequi,1,6.25184,-75.56359
Mochila,Deportes y diversión,82700.0,2600.0,22/07/2020,Rafael Acosta,Pereira,5,Tarjeta de crédito,8,4.81333,-75.69611
Cubertería,Artículos para el hogar,49500.0,3000.0,25/01/2020,Maria Alfonso,Bogotá,1,Tarjeta de crédito,9,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,1331900.0,71300.0,17/02/2020,Camila Rivera,Medellín,3,Nequi,1,6.25184,-75.56359
Lavadora de ropa,Electrodomésticos,1217500.0,63000.0,07/07/2022,Santiago Silva,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,17800.0,0.0,26/09/2021,Felipe Santos,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Iniciando en programación,Libros,30900.0,2700.0,29/03/2023,Blanca Ramirez,Barranquilla,5,Tarjeta de crédito,4,10.96854,-74.78132
Guitarra eléctrica,Instrumentos musicales,959100.0,51500.0,30/09/2021,Izabela de León,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,27200.0,0.0,15/03/2023,Pedro Gomez,Cali,5,Tarjeta de crédito,3,3.43722,-76.5225
Ajedrez de madera,Juguetes,33600.0,2500.0,01/01/2023,Blanca Ramirez,Cali,5,Cupón,1,3.43722,-76.5225
Bicicleta,Deportes y diversión,476700.0,23600.0,11/08/2020,Ángel Rodriguez,Cali,4,Tarjeta de crédito,5,3.43722,-76.5225
Iphone 15,Electrónicos,2586400.0,135900.0,31/08/2020,Mariana Herrera,Bogotá,3,Tarjeta de crédito,2,4.60971,-74.08175
Estufa,Electrodomésticos,593900.0,31800.0,01/01/2021,Juliana Costa,Bogotá,4,Nequi,1,4.60971,-74.08175
Modelado predictivo,Libros,69900.0,1900.0,06/01/2022,Blanca Ramirez,Medellín,5,Tarjeta de crédito,2,6.25184,-75.56359
Cuerda para saltar,Deportes y diversión,17600.0,3300.0,14/02/2020,Beatriz Morales,Pereira,1,Tarjeta de crédito,10,4.81333,-75.69611
Iniciando en programación,Libros,63300.0,4400.0,31/03/2020,Ángel Rodriguez,Cartagena,5,Tarjeta de crédito,3,10.39972,-75.51444
Sofá reclinable,Muebles,697000.0,37300.0,12/01/2022,Santiago Silva,Pereira,5,Tarjeta de crédito,3,4.81333,-75.69611
Carrito de control remoto,Juguetes,73600.0,4100.0,08/02/2022,Camila Rivera,Medellín,1,Cupón,1,6.25184,-75.56359
Silla de oficina,Muebles,401800.0,26200.0,10/10/2022,Juan Fernandez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Cama box,Muebles,561500.0,28100.0,30/03/2023,Pedro Gomez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Armario,Muebles,477500.0,25800.0,05/03/2023,Juan Fernandez,Pereira,5,Tarjeta de crédito,1,4.81333,-75.69611
Sillón,Muebles,284700.0,13300.0,14/02/2021,Pedro Gomez,Leticia,4,Tarjeta de crédito,3,-4.21528,-69.94056
Carrito de control remoto,Juguetes,55100.0,1100.0,05/10/2021,Camila Rivera,Bogotá,3,Tarjeta de crédito,9,4.60971,-74.08175
Guitarra eléctrica,Instrumentos musicales,820200.0,48400.0,19/04/2022,Ángel Rodriguez,Pereira,5,Tarjeta de crédito,10,4.81333,-75.69611
Sofá reclinable,Muebles,742700.0,39900.0,22/03/2023,Mariana Herrera,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Microondas,Electrodomésticos,647800.0,32700.0,25/11/2020,Maria Alfonso,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Estufa,Electrodomésticos,413700.0,20200.0,26/09/2021,Juan Fernandez,Bogotá,5,Cupón,1,4.60971,-74.08175
Mesa de comedor,Muebles,334300.0,18200.0,23/06/2022,Ángel Rodriguez,Pereira,5,Tarjeta de crédito,1,4.81333,-75.69611
Cama box,Muebles,599700.0,30100.0,07/06/2022,Felipe Santos,Bogotá,1,Nequi,1,4.60971,-74.08175
Balón de voleibol,Deportes y diversión,51500.0,900.0,13/10/2020,Mariana Herrera,Barranquilla,4,Nequi,1,10.96854,-74.78132
Impresora,Electrónicos,264600.0,14300.0,18/04/2021,Rafael Acosta,Bogotá,5,Nequi,1,4.60971,-74.08175
Mesa de centro,Muebles,174200.0,7500.0,14/07/2020,Juan Fernandez,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,61700.0,1500.0,04/07/2022,Santiago Silva,Bogotá,3,Tarjeta de crédito,4,4.60971,-74.08175
Set de ollas,Artículos para el hogar,110300.0,6300.0,16/02/2020,Izabela de León,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Juego de mesa,Juguetes,228400.0,12700.0,13/01/2021,Camila Rivera,Bogotá,4,Cupón,1,4.60971,-74.08175
Cubertería,Artículos para el hogar,50200.0,900.0,08/10/2022,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Bloques de construcción,Juguetes,25000.0,1700.0,30/11/2022,Maria Alfonso,Medellín,3,Tarjeta de crédito,3,6.25184,-75.56359
Sillón,Muebles,230800.0,10500.0,27/02/2023,Izabela de León,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Cama king,Muebles,440600.0,21700.0,29/09/2021,Lucas Olivera,Medellín,4,Tarjeta de crédito,7,6.25184,-75.56359
Iphone 15,Electrónicos,2195800.0,115100.0,24/02/2023,Izabela de León,Cali,3,Tarjeta de crédito,12,3.43722,-76.5225
Cama box,Muebles,628100.0,31600.0,14/06/2020,Juliana Costa,Medellín,5,Tarjeta de crédito,4,6.25184,-75.56359
Kit de bancas,Muebles,262600.0,14700.0,02/08/2020,Izabela de León,Cali,5,Tarjeta de crédito,2,3.43722,-76.5225
Asistente virtual,Electrónicos,191200.0,10600.0,31/12/2020,Rafael Acosta,Bogotá,3,Nequi,1,4.60971,-74.08175
Smart TV,Electrónicos,1788000.0,95400.0,17/12/2020,Izabela de León,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Bicicleta,Deportes y diversión,641300.0,32300.0,01/10/2020,Maria Alfonso,Bogotá,5,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,278200.0,15200.0,12/02/2021,Maria Alfonso,Bogotá,1,Tarjeta de crédito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,52100.0,3300.0,18/06/2021,Beatriz Morales,Barranquilla,5,Tarjeta de crédito,6,10.96854,-74.78132
Vaso térmico,Deportes y diversión,44800.0,10300.0,05/10/2021,Rafael Acosta,Santa Marta,4,Tarjeta de débito,1,11.24079,-74.19904
Iphone 15,Electrónicos,1828600.0,97600.0,23/05/2020,Izabela de León,Medellín,5,Cupón,1,6.25184,-75.56359
Tablet ABXY,Electrónicos,1500100.0,82200.0,20/10/2022,Pedro Gomez,Bogotá,5,Cupón,1,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,705400.0,35700.0,18/08/2021,Juan Fernandez,Pereira,5,Tarjeta de crédito,8,4.81333,-75.69611
Balón de voleibol,Deportes y diversión,51300.0,3400.0,11/01/2022,Felipe Santos,Cali,5,Tarjeta de crédito,3,3.43722,-76.5225
Dashboards con Power BI,Libros,32500.0,2400.0,01/03/2023,Rafael Acosta,Barranquilla,5,Tarjeta de crédito,2,10.96854,-74.78132
Mesa de noche,Muebles,285500.0,13400.0,11/06/2020,Felipe Santos,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Carrito de control remoto,Juguetes,57500.0,1300.0,22/10/2021,Beatriz Morales,Cali,1,Tarjeta de crédito,7,3.43722,-76.5225
Microondas,Electrodomésticos,523400.0,28100.0,10/05/2021,Pedro Gomez,Cartagena,4,Tarjeta de crédito,1,10.39972,-75.51444
Olla de presión,Artículos para el hogar,85600.0,4800.0,15/03/2021,Lucas Olivera,Medellín,4,Tarjeta de crédito,4,6.25184,-75.56359
Dinosaurio Rex,Juguetes,19800.0,0.0,10/01/2021,Rafael Acosta,Barranquilla,3,Cupón,1,10.96854,-74.78132
Cubertería,Artículos para el hogar,36100.0,2300.0,27/05/2021,Maria Alfonso,Cali,3,Tarjeta de crédito,4,3.43722,-76.5225
Sofá reclinable,Muebles,748500.0,38000.0,30/12/2020,Izabela de León,Santa Marta,4,Nequi,1,11.24079,-74.19904
Pandereta,Instrumentos musicales,53900.0,1100.0,06/03/2020,Felipe Santos,Neiva,5,Nequi,1,2.9273,-75.28189
Modelado predictivo,Libros,47500.0,2900.0,03/06/2021,Rafael Acosta,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Dashboards con Power BI,Libros,26500.0,0.0,07/10/2020,Blanca Ramirez,Cali,1,Tarjeta de crédito,2,3.43722,-76.5225
Modelado predictivo,Libros,54100.0,3100.0,21/01/2020,Felipe Santos,Cali,1,Tarjeta de crédito,1,3.43722,-76.5225
Refrigerador,Electrodomésticos,2232900.0,117100.0,12/08/2022,Rafael Acosta,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Secadora de ropa,Electrodomésticos,737800.0,39800.0,07/08/2021,Pedro Gomez,Cartagena,5,Tarjeta de crédito,1,10.39972,-75.51444
Cuerda para saltar,Deportes y diversión,12400.0,900.0,27/12/2021,Beatriz Morales,Soacha,5,Nequi,1,4.57937,-74.21682
Juego de mesa,Juguetes,119900.0,6600.0,02/11/2022,Juliana Costa,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2275300.0,119300.0,22/06/2022,Ángel Rodriguez,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Estufa,Electrodomésticos,918700.0,47100.0,31/07/2022,Santiago Silva,Bogotá,5,Nequi,1,4.60971,-74.08175
Cubertería,Artículos para el hogar,40400.0,0.0,07/02/2021,Izabela de León,Barranquilla,4,Nequi,1,10.96854,-74.78132
Dinosaurio Rex,Juguetes,16600.0,1100.0,22/05/2020,Juan Fernandez,Cúcuta,4,Tarjeta de crédito,1,7.89391,-72.50782
Muñeca bebé,Juguetes,51700.0,900.0,02/08/2021,Izabela de León,Bogotá,3,Nequi,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversión,21900.0,1400.0,15/08/2020,Ángel Rodriguez,Medellín,5,Nequi,1,6.25184,-75.56359
Iphone 15,Electrónicos,1548600.0,80600.0,20/09/2022,Lucas Olivera,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Guitarra acústica,Instrumentos musicales,436200.0,21400.0,21/07/2021,Beatriz Morales,Bogotá,1,Tarjeta de crédito,7,4.60971,-74.08175
Modelado predictivo,Libros,56500.0,1200.0,04/06/2021,Rafael Acosta,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Cama king,Muebles,936200.0,58600.0,13/01/2023,Rafael Acosta,Cúcuta,1,Tarjeta de crédito,3,7.89391,-72.50782
Estufa,Electrodomésticos,991000.0,53200.0,17/11/2020,Camila Rivera,Medellín,4,Nequi,1,6.25184,-75.56359
Dashboards con Power BI,Libros,32300.0,7600.0,22/06/2021,Maria Alfonso,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Celular ABXY,Electrónicos,942500.0,50600.0,03/07/2020,Mariana Herrera,Barranquilla,5,Cupón,1,10.96854,-74.78132
Dashboards con Power BI,Libros,27700.0,1900.0,29/10/2020,Ángel Rodriguez,Medellín,1,Nequi,1,6.25184,-75.56359
Impresora,Electrónicos,321600.0,15300.0,04/01/2020,Rafael Acosta,Cali,5,Tarjeta de crédito,8,3.43722,-76.5225
Pandereta,Instrumentos musicales,34100.0,2200.0,19/04/2021,Santiago Silva,Cúcuta,3,Tarjeta de crédito,4,7.89391,-72.50782
Auriculares,Electrónicos,128700.0,5000.0,06/07/2020,Blanca Ramirez,Pasto,5,Tarjeta de débito,1,1.21361,-77.28111
Mesa de comedor,Muebles,164700.0,10000.0,29/06/2022,Mariana Herrera,Medellín,5,Tarjeta de crédito,3,6.25184,-75.56359
Cama box,Muebles,645500.0,34800.0,25/12/2022,Camila Rivera,Medellín,1,Tarjeta de crédito,10,6.25184,-75.56359
Ciencia de datos con Python,Libros,55100.0,1100.0,10/07/2022,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Microondas,Electrodomésticos,321500.0,15300.0,11/03/2020,Juliana Costa,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Armario,Muebles,522700.0,31200.0,11/07/2021,Camila Rivera,Medellín,4,Cupón,1,6.25184,-75.56359
Guitarra acústica,Instrumentos musicales,257600.0,11900.0,28/06/2021,Izabela de León,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Iniciando en programación,Libros,46300.0,0.0,01/02/2021,Beatriz Morales,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Impresora,Electrónicos,260400.0,12100.0,20/11/2021,Juliana Costa,Riohacha,5,Tarjeta de crédito,10,11.54444,-72.90722
Olla de presión,Artículos para el hogar,89900.0,5000.0,05/11/2020,Mariana Herrera,Santa Marta,4,Tarjeta de crédito,3,11.24079,-74.19904
